,Features,Importance,Cumulative
0,208-266,0.0034731923657140133,0.0034731923657140133
1,74-210,0.0034478476870436594,0.006921040052757673
2,184-216,0.00342728205513357,0.010348322107891243
3,44-191,0.003380438870212542,0.013728760978103785
4,192-255,0.003357213004181498,0.01708597398228528
5,154-219,0.003320027045245303,0.020406001027530585
6,145-153,0.0032265451193519896,0.023632546146882576
7,153-181,0.0032134497381074776,0.026845995884990054
8,162-190,0.0031511661389042565,0.02999716202389431
9,61-206,0.003127861428678321,0.033125023452572636
10,153-275,0.0031105535678884843,0.03623557702046112
11,44-187,0.003030898897034805,0.03926647591749592
12,134-208,0.002980040687841299,0.04224651660533722
13,191-243,0.0029734691586627447,0.045219985763999965
14,208-279,0.0029487875840751633,0.04816877334807513
15,184-258,0.002883876493224027,0.051052649841299154
16,106-156,0.00287012185823549,0.05392277169953465
17,132-184,0.0028544914869853897,0.05677726318652004
18,89-182,0.002845849468556186,0.05962311265507622
19,189-255,0.002824587142390032,0.062447699797466255
20,151-189,0.0028119296916141773,0.06525962948908043
21,38-206,0.002795843780591482,0.06805547326967192
22,175-251,0.002785401253281224,0.07084087452295314
23,111-206,0.0027524295558533024,0.07359330407880645
24,39-178,0.0027154213261643733,0.07630872540497081
25,47-206,0.0026532065746075447,0.07896193197957836
26,41-72,0.0026326704074539375,0.0815946023870323
27,151-259,0.002627499848021694,0.084222102235054
28,189-258,0.002614025281219698,0.08683612751627369
29,189-238,0.0026110481573315397,0.08944717567360523
30,189-217,0.0025872638146560915,0.09203443948826132
31,41-183,0.002585732151695469,0.09462017163995678
32,208-211,0.0025822671953110838,0.09720243883526787
33,121-189,0.0025776791722485785,0.09978011800751645
34,191-258,0.002543383978214323,0.10232350198573077
35,153-257,0.0025199998122357376,0.1048435017979665
36,190-221,0.0025199371804030535,0.10736343897836956
37,153-180,0.0025167708085656352,0.10988020978693519
38,153-252,0.0024946990186727382,0.11237490880560792
39,137-192,0.0024927474474817635,0.11486765625308969
40,136-189,0.002481884560067087,0.11734954081315678
41,208-226,0.0024423695886355403,0.11979191040179232
42,187-225,0.002435786183891989,0.12222769658568432
43,187-193,0.0024319042497391156,0.12465960083542343
44,186-244,0.0024155028803331388,0.12707510371575656
45,76-88,0.0023990373579016117,0.12947414107365818
46,190-260,0.0023903503888913834,0.13186449146254955
47,31-152,0.002327912519329699,0.13419240398187926
48,190-201,0.0023235364247078862,0.13651594040658716
49,32-190,0.0023234592417949794,0.13883939964838213
50,139-183,0.002318987074978689,0.1411583867233608
51,186-198,0.002313745734376351,0.14347213245773716
52,121-242,0.0023080467784497836,0.14578017923618694
53,207-238,0.00230474925823636,0.1480849284944233
54,125-191,0.0022651607848244762,0.15035008927924778
55,201-207,0.0022539171078200092,0.15260400638706778
56,94-185,0.002244254826203173,0.15484826121327094
57,173-184,0.0022438240047778315,0.15709208521804877
58,134-183,0.002242142490208686,0.15933422770825745
59,175-262,0.002228722582896329,0.16156295029115378
60,66-160,0.002227872531879154,0.16379082282303292
61,207-285,0.0022275979523718433,0.16601842077540477
62,38-180,0.0022211899980405098,0.1682396107734453
63,186-245,0.002217362708701859,0.17045697348214714
64,185-210,0.002213409543116891,0.17267038302526402
65,47-191,0.0022111510577206813,0.1748815340829847
66,152-192,0.002202751785076158,0.17708428586806085
67,132-253,0.0022010127663479742,0.17928529863440884
68,179-197,0.002200240602745814,0.18148553923715466
69,155-183,0.0021997335496553635,0.18368527278681002
70,127-254,0.002198316281751221,0.18588358906856123
71,189-266,0.0021959369835050408,0.18807952605206626
72,189-246,0.002192939804903338,0.1902724658569696
73,106-208,0.002191478867672326,0.19246394472464193
74,109-189,0.0021786329855406203,0.19464257771018253
75,52-189,0.0021719707191617216,0.19681454842934426
76,88-207,0.0021636995429211063,0.19897824797226538
77,103-182,0.002163052035625822,0.2011413000078912
78,206-217,0.0021559096162318977,0.20329720962412312
79,207-245,0.002140322218398564,0.2054375318425217
80,155-263,0.002137186673783161,0.20757471851630485
81,176-190,0.002112069390681424,0.20968678790698628
82,40-70,0.0021112864243915223,0.2117980743313778
83,78-236,0.0021008549352081398,0.21389892926658594
84,109-208,0.0020890979890844106,0.21598802725567035
85,65-183,0.0020886011598140997,0.21807662841548445
86,153-279,0.002082774447208518,0.22015940286269298
87,66-117,0.00207613082006517,0.22223553368275814
88,148-190,0.0020592167680946105,0.22429475045085276
89,175-188,0.0020583217150345794,0.22635307216588735
90,86-208,0.002052126039286611,0.22840519820517396
91,190-257,0.0020492725129588802,0.23045447071813285
92,61-71,0.0020402324116712,0.23249470312980405
93,60-186,0.002030617730562636,0.23452532086036668
94,45-69,0.002020971919251135,0.2365462927796178
95,183-285,0.002020502585728656,0.23856679536534647
96,262-287,0.0020174191840333896,0.24058421454937987
97,132-234,0.002007095295815315,0.24259130984519517
98,206-238,0.0020027651055921484,0.2445940749507873
99,96-182,0.0020026530166827243,0.24659672796747004
100,201-206,0.002002282576001842,0.2485990105434719
101,134-175,0.0019957874005674856,0.2505947979440394
102,143-253,0.001963119892867287,0.2525579178369067
103,41-206,0.0019625955980683957,0.25452051343497506
